county,new_pct,resale_pct,sales,average_price,month,year
Carlow,26.67,73.33,15,169445.59,01,2010
Carlow,25.0,75.0,12,177205.77,02,2010
Carlow,15.38,84.62,13,169528.3,03,2010
Carlow,12.5,87.5,16,161593.75,04,2010
Carlow,35.29,64.71,17,205699.18,05,2010
Carlow,36.36,63.64,11,165359.0,06,2010
Carlow,31.82,68.18,22,153316.92,07,2010
Carlow,52.63,47.37,19,212958.17,08,2010
Carlow,36.36,63.64,22,178012.78,09,2010
Carlow,44.44,55.56,18,178776.13,10,2010
Carlow,55.56,44.44,36,160224.92,11,2010
Carlow,63.33,36.67,30,171669.47,12,2010
Carlow,53.85,46.15,13,170409.58,01,2011
Carlow,35.71,64.29,14,168266.92,02,2011
Carlow,30.77,69.23,13,154126.38,03,2011
Carlow,9.09,90.91,11,127955.55,04,2011
Carlow,38.46,61.54,13,142429.79,05,2011
Carlow,10.53,89.47,19,150123.68,06,2011
Carlow,25.0,75.0,16,148947.15,07,2011
Carlow,33.33,66.67,18,116394.0,08,2011
Carlow,25.0,75.0,16,112158.94,09,2011
Carlow,15.38,84.62,13,139131.92,10,2011
Carlow,5.26,94.74,19,135305.84,11,2011
Carlow,41.18,58.82,17,106626.44,12,2011
Carlow,10.0,90.0,10,112951.54,01,2012
Carlow,25.0,75.0,20,130212.4,02,2012
Carlow,20.0,80.0,10,96923.42,03,2012
Carlow,0.0,100.0,21,101219.05,04,2012
Carlow,15.0,85.0,20,122225.0,05,2012
Carlow,21.43,78.57,14,89682.35,06,2012
Carlow,15.38,84.62,26,120296.69,07,2012
Carlow,7.41,92.59,27,121794.85,08,2012
Carlow,27.78,72.22,18,109990.69,09,2012
Carlow,33.33,66.67,27,97271.17,10,2012
Carlow,12.82,87.18,39,102770.9,11,2012
Carlow,23.53,76.47,34,97006.48,12,2012
Carlow,15.38,84.62,13,103523.84,01,2013
Carlow,10.53,89.47,19,116661.5,02,2013
Carlow,25.0,75.0,16,231544.94,03,2013
Carlow,19.05,80.95,21,92564.82,04,2013
Carlow,18.42,81.58,38,119700.48,05,2013
Carlow,9.68,90.32,31,128947.39,06,2013
Carlow,45.24,54.76,42,74764.69,07,2013
Carlow,18.75,81.25,16,136398.12,08,2013
Carlow,16.67,83.33,30,109805.17,09,2013
Carlow,13.79,86.21,29,129789.72,10,2013
Carlow,22.73,77.27,44,118442.7,11,2013
Carlow,3.95,96.05,76,89766.0,12,2013
Carlow,13.79,86.21,29,109195.46,01,2014
Carlow,17.65,82.35,17,87120.12,02,2014
Carlow,19.05,80.95,21,115549.91,03,2014
Carlow,10.0,90.0,40,108899.49,04,2014
Carlow,16.67,83.33,18,101121.35,05,2014
Carlow,17.65,82.35,34,92953.53,06,2014
Carlow,26.09,73.91,46,130587.85,07,2014
Carlow,20.69,79.31,29,110643.1,08,2014
Carlow,16.28,83.72,43,112042.39,09,2014
Carlow,24.32,75.68,37,140890.08,10,2014
Carlow,26.32,73.68,38,112622.0,11,2014
Carlow,13.1,86.9,84,118087.47,12,2014
Carlow,6.67,93.33,30,141072.23,01,2015
Carlow,17.95,82.05,39,122112.42,02,2015
Carlow,22.5,77.5,40,125756.66,03,2015
Carlow,16.67,83.33,42,109839.63,04,2015
Carlow,10.71,89.29,28,127235.71,05,2015
Carlow,19.51,80.49,41,126758.39,06,2015
Carlow,16.13,83.87,62,98788.33,07,2015
Carlow,15.62,84.38,32,153559.31,08,2015
Carlow,21.95,78.05,41,151801.83,09,2015
Carlow,23.08,76.92,65,122744.52,10,2015
Carlow,6.98,93.02,43,152174.0,11,2015
Carlow,12.12,87.88,66,119144.69,12,2015
Carlow,6.67,93.33,30,125315.0,01,2016
Carlow,17.07,82.93,41,138150.5,02,2016
Carlow,29.79,70.21,47,111542.23,03,2016
Carlow,8.0,92.0,25,114238.87,04,2016
Carlow,7.69,92.31,39,141254.5,05,2016
Carlow,5.41,94.59,37,148292.79,06,2016
Carlow,11.36,88.64,44,144200.84,07,2016
Carlow,13.04,86.96,46,148947.26,08,2016
Carlow,23.73,76.27,59,131584.76,09,2016
Carlow,10.53,89.47,57,145176.87,10,2016
Carlow,3.77,96.23,53,137405.96,11,2016
Carlow,5.36,94.64,56,155382.95,12,2016
Carlow,8.0,92.0,25,151197.0,01,2017
Carlow,10.87,89.13,46,136522.83,02,2017
Carlow,11.43,88.57,35,151348.15,03,2017
Carlow,8.33,91.67,36,148853.22,04,2017
Carlow,7.14,92.86,56,132837.37,05,2017
Carlow,9.8,90.2,51,134421.88,06,2017
Carlow,7.32,92.68,41,156993.34,07,2017
Carlow,7.14,92.86,42,161884.83,08,2017
Carlow,10.0,90.0,40,174397.96,09,2017
Carlow,12.2,87.8,41,158903.09,10,2017
Carlow,4.0,96.0,50,144545.3,11,2017
Carlow,8.33,91.67,72,144297.08,12,2017
Carlow,0.0,100.0,39,164972.54,01,2018
Carlow,29.63,70.37,54,137918.2,02,2018
Carlow,11.11,88.89,54,166147.19,03,2018
Carlow,7.84,92.16,51,184416.18,04,2018
Carlow,10.34,89.66,58,154934.61,05,2018
Carlow,13.16,86.84,38,152433.92,06,2018
Carlow,7.02,92.98,57,190596.93,07,2018
Carlow,9.84,90.16,61,194755.37,08,2018
Carlow,15.56,84.44,45,183989.36,09,2018
Carlow,7.79,92.21,77,165288.17,10,2018
Carlow,13.33,86.67,60,156891.25,11,2018
Carlow,38.89,61.11,90,184594.29,12,2018
Carlow,15.0,85.0,40,150388.39,01,2019
Carlow,4.0,96.0,50,171668.6,02,2019
Carlow,22.73,77.27,44,178292.13,03,2019
Carlow,23.08,76.92,52,164759.96,04,2019
Carlow,25.0,75.0,52,192482.77,05,2019
Carlow,6.0,94.0,50,180851.65,06,2019
Carlow,23.53,76.47,68,186489.23,07,2019
Carlow,15.38,84.62,65,152411.84,08,2019
Carlow,4.69,95.31,64,174081.68,09,2019
Carlow,32.76,67.24,58,172602.32,10,2019
Carlow,11.11,88.89,54,171763.26,11,2019
Carlow,25.32,74.68,79,192928.26,12,2019
Carlow,11.11,88.89,45,197332.71,01,2020
Carlow,2.33,97.67,43,147888.06,02,2020
Carlow,5.66,94.34,53,164184.3,03,2020
Carlow,7.69,92.31,26,129057.77,04,2020
Carlow,2.78,97.22,36,160108.6,05,2020
Carlow,4.0,96.0,25,179034.79,06,2020
Carlow,3.12,96.88,32,199209.8,07,2020
Carlow,18.18,81.82,33,234498.05,08,2020
Carlow,15.0,85.0,40,218821.26,09,2020
Carlow,2.04,97.96,49,235527.04,10,2020
Carlow,14.29,85.71,63,220777.01,11,2020
Carlow,15.79,84.21,76,300666.37,12,2020
Cavan,75.0,25.0,16,148355.28,01,2010
Cavan,61.9,38.1,21,157004.98,02,2010
Cavan,50.0,50.0,24,146534.04,03,2010
Cavan,41.67,58.33,24,138503.76,04,2010
Cavan,55.0,45.0,20,154823.43,05,2010
Cavan,65.38,34.62,26,148076.92,06,2010
Cavan,57.58,42.42,33,139634.02,07,2010
Cavan,60.71,39.29,28,137890.48,08,2010
Cavan,34.78,65.22,23,119178.27,09,2010
Cavan,34.78,65.22,23,144635.22,10,2010
Cavan,44.12,55.88,34,137969.21,11,2010
Cavan,46.67,53.33,30,144684.68,12,2010
Cavan,27.78,72.22,18,134898.19,01,2011
Cavan,39.13,60.87,23,199020.86,02,2011
Cavan,26.67,73.33,15,181700.13,03,2011
Cavan,42.86,57.14,21,133389.09,04,2011
Cavan,16.67,83.33,24,110957.69,05,2011
Cavan,27.78,72.22,18,124675.29,06,2011
Cavan,28.57,71.43,35,135096.8,07,2011
Cavan,46.67,53.33,30,123648.77,08,2011
Cavan,28.57,71.43,21,112587.0,09,2011
Cavan,25.0,75.0,20,95922.37,10,2011
Cavan,20.0,80.0,20,107281.24,11,2011
Cavan,26.67,73.33,30,134720.18,12,2011
Cavan,22.73,77.27,22,104735.87,01,2012
Cavan,35.29,64.71,17,121913.73,02,2012
Cavan,23.53,76.47,17,130214.06,03,2012
Cavan,22.73,77.27,22,95360.77,04,2012
Cavan,29.63,70.37,27,78350.59,05,2012
Cavan,22.22,77.78,27,84311.24,06,2012
Cavan,4.17,95.83,24,142686.67,07,2012
Cavan,18.18,81.82,22,92291.81,08,2012
Cavan,18.75,81.25,32,110730.73,09,2012
Cavan,22.22,77.78,36,115059.31,10,2012
Cavan,28.57,71.43,42,100857.05,11,2012
Cavan,23.26,76.74,43,97293.75,12,2012
Cavan,30.43,69.57,23,85047.39,01,2013
Cavan,15.15,84.85,33,80877.17,02,2013
Cavan,29.63,70.37,27,97866.86,03,2013
Cavan,33.33,66.67,27,107170.0,04,2013
Cavan,13.64,86.36,22,84082.6,05,2013
Cavan,38.71,61.29,31,68505.39,06,2013
Cavan,25.0,75.0,48,105779.93,07,2013
Cavan,28.95,71.05,38,81801.53,08,2013
Cavan,22.64,77.36,53,84366.08,09,2013
Cavan,18.75,81.25,48,92190.05,10,2013
Cavan,13.04,86.96,46,98190.5,11,2013
Cavan,15.79,84.21,114,53197.66,12,2013
Cavan,10.98,89.02,82,38118.33,01,2014
Cavan,25.0,75.0,32,78500.62,02,2014
Cavan,8.24,91.76,85,46765.25,03,2014
Cavan,18.0,82.0,50,82702.39,04,2014
Cavan,28.3,71.7,53,75359.81,05,2014
Cavan,10.17,89.83,59,76695.76,06,2014
Cavan,20.55,79.45,73,89933.61,07,2014
Cavan,24.64,75.36,69,80627.77,08,2014
Cavan,21.21,78.79,66,88751.83,09,2014
Cavan,18.06,81.94,72,81716.02,10,2014
Cavan,19.23,80.77,52,93511.17,11,2014
Cavan,20.71,79.29,140,90026.28,12,2014
Cavan,11.54,88.46,52,88541.34,01,2015
Cavan,36.67,63.33,60,86456.38,02,2015
Cavan,10.91,89.09,55,105853.27,03,2015
Cavan,25.4,74.6,63,83078.13,04,2015
Cavan,13.33,86.67,60,91874.46,05,2015
Cavan,8.33,91.67,84,73003.11,06,2015
Cavan,15.15,84.85,66,134034.82,07,2015
Cavan,17.39,82.61,46,99044.86,08,2015
Cavan,8.47,91.53,59,81265.24,09,2015
Cavan,17.58,82.42,91,108675.7,10,2015
Cavan,9.86,90.14,71,99214.5,11,2015
Cavan,15.38,84.62,104,90456.72,12,2015
Cavan,15.0,85.0,40,125363.41,01,2016
Cavan,13.21,86.79,53,106362.68,02,2016
Cavan,7.84,92.16,51,102375.47,03,2016
Cavan,5.66,94.34,53,100916.04,04,2016
Cavan,3.64,96.36,55,93906.15,05,2016
Cavan,8.47,91.53,59,109224.46,06,2016
Cavan,17.81,82.19,73,97919.41,07,2016
Cavan,5.71,94.29,70,102306.77,08,2016
Cavan,16.95,83.05,59,116519.14,09,2016
Cavan,6.33,93.67,79,105482.74,10,2016
Cavan,14.14,85.86,99,103194.39,11,2016
Cavan,9.52,90.48,84,123936.18,12,2016
Cavan,26.79,73.21,56,114592.98,01,2017
Cavan,2.53,97.47,79,116014.13,02,2017
Cavan,4.0,96.0,75,110565.0,03,2017
Cavan,9.43,90.57,53,111273.64,04,2017
Cavan,11.76,88.24,68,116441.96,05,2017
Cavan,12.16,87.84,74,120885.78,06,2017
Cavan,7.5,92.5,80,116747.48,07,2017
Cavan,6.78,93.22,59,120725.58,08,2017
Cavan,6.78,93.22,59,111933.07,09,2017
Cavan,6.76,93.24,74,148150.61,10,2017
Cavan,4.94,95.06,81,121337.3,11,2017
Cavan,14.12,85.88,85,143579.74,12,2017
Cavan,8.89,91.11,45,125959.1,01,2018
Cavan,9.23,90.77,65,122923.56,02,2018
Cavan,4.84,95.16,62,114915.69,03,2018
Cavan,17.91,82.09,67,136730.93,04,2018
Cavan,18.18,81.82,77,116173.03,05,2018
Cavan,6.67,93.33,60,142383.37,06,2018
Cavan,7.14,92.86,56,137806.61,07,2018
Cavan,11.25,88.75,80,130799.76,08,2018
Cavan,13.04,86.96,69,127499.67,09,2018
Cavan,12.36,87.64,89,162949.94,10,2018
Cavan,10.87,89.13,92,127383.23,11,2018
Cavan,17.44,82.56,86,138617.89,12,2018
Cavan,13.16,86.84,38,124221.07,01,2019
Cavan,8.47,91.53,59,148605.68,02,2019
Cavan,10.45,89.55,67,146587.39,03,2019
Cavan,7.35,92.65,68,132668.7,04,2019
Cavan,10.17,89.83,59,137265.87,05,2019
Cavan,7.5,92.5,80,144531.79,06,2019
Cavan,5.13,94.87,78,160036.49,07,2019
Cavan,4.92,95.08,61,156431.23,08,2019
Cavan,10.91,89.09,55,150400.94,09,2019
Cavan,5.77,94.23,104,129786.97,10,2019
Cavan,5.63,94.37,71,151526.05,11,2019
Cavan,5.75,94.25,87,156362.19,12,2019
Cavan,8.7,91.3,46,133438.65,01,2020
Cavan,5.08,94.92,59,132553.76,02,2020
Cavan,16.22,83.78,74,150362.39,03,2020
Cavan,10.0,90.0,30,140671.64,04,2020
Cavan,0.0,100.0,39,142858.97,05,2020
Cavan,6.25,93.75,48,151547.37,06,2020
Cavan,11.59,88.41,69,126930.52,07,2020
Cavan,5.88,94.12,51,119549.75,08,2020
Cavan,13.46,86.54,52,146236.26,09,2020
Cavan,13.64,86.36,88,301338.34,10,2020
Cavan,10.14,89.86,69,157494.6,11,2020
Cavan,16.3,83.7,92,154186.74,12,2020
Clare,17.39,82.61,23,212570.88,01,2010
Clare,20.69,79.31,29,208201.75,02,2010
Clare,25.0,75.0,24,167210.19,03,2010
Clare,19.51,80.49,41,169471.28,04,2010
Clare,10.53,89.47,38,158788.21,05,2010
Clare,24.24,75.76,33,191190.65,06,2010
Clare,17.91,82.09,67,174417.55,07,2010
Clare,14.52,85.48,62,168170.72,08,2010
Clare,32.65,67.35,49,173128.32,09,2010
Clare,26.32,73.68,38,162693.2,10,2010
Clare,19.23,80.77,52,145511.47,11,2010
Clare,36.0,64.0,50,209584.26,12,2010
Clare,19.05,80.95,21,170823.86,01,2011
Clare,13.33,86.67,30,160095.81,02,2011
Clare,17.86,82.14,28,178151.89,03,2011
Clare,24.14,75.86,29,157061.38,04,2011
Clare,3.33,96.67,30,132196.42,05,2011
Clare,17.07,82.93,41,165976.52,06,2011
Clare,15.38,84.62,39,163758.43,07,2011
Clare,8.89,91.11,45,160834.16,08,2011
Clare,7.32,92.68,41,148240.59,09,2011
Clare,10.0,90.0,40,159764.79,10,2011
Clare,4.76,95.24,42,126257.81,11,2011
Clare,13.64,86.36,44,181015.18,12,2011
Clare,3.7,96.3,27,122917.98,01,2012
Clare,13.89,86.11,36,143851.17,02,2012
Clare,2.5,97.5,40,139894.33,03,2012
Clare,8.57,91.43,35,145172.86,04,2012
Clare,4.26,95.74,47,131413.53,05,2012
Clare,12.5,87.5,48,133392.69,06,2012
Clare,17.65,82.35,51,107292.97,07,2012
Clare,5.66,94.34,53,141252.84,08,2012
Clare,13.04,86.96,46,174771.17,09,2012
Clare,8.16,91.84,49,128611.65,10,2012
Clare,9.59,90.41,73,103647.45,11,2012
Clare,6.85,93.15,73,131762.42,12,2012
Clare,10.26,89.74,39,147847.77,01,2013
Clare,12.0,88.0,25,111053.11,02,2013
Clare,9.09,90.91,33,114998.32,03,2013
Clare,11.11,88.89,54,116248.14,04,2013
Clare,21.74,78.26,46,117606.97,05,2013
Clare,9.3,90.7,43,109646.53,06,2013
Clare,4.49,95.51,89,134154.95,07,2013
Clare,10.53,89.47,38,113107.11,08,2013
Clare,4.84,95.16,62,115949.65,09,2013
Clare,4.17,95.83,48,103214.58,10,2013
Clare,14.29,85.71,63,112321.02,11,2013
Clare,10.0,90.0,100,114912.95,12,2013
Clare,5.13,94.87,39,122812.82,01,2014
Clare,5.66,94.34,53,164222.81,02,2014
Clare,13.11,86.89,61,109394.51,03,2014
Clare,9.26,90.74,54,137805.98,04,2014
Clare,7.25,92.75,69,105826.99,05,2014
Clare,13.89,86.11,72,101713.54,06,2014
Clare,6.45,93.55,93,107223.83,07,2014
Clare,2.7,97.3,74,116602.36,08,2014
Clare,7.14,92.86,84,111546.27,09,2014
Clare,7.0,93.0,100,128800.44,10,2014
Clare,20.35,79.65,113,119607.18,11,2014
Clare,11.06,88.94,235,117241.92,12,2014
Clare,17.33,82.67,75,117314.73,01,2015
Clare,12.94,87.06,85,136840.64,02,2015
Clare,12.37,87.63,97,115417.38,03,2015
Clare,11.54,88.46,78,138381.8,04,2015
Clare,4.05,95.95,74,124555.99,05,2015
Clare,5.0,95.0,80,125884.46,06,2015
Clare,2.68,97.32,149,117877.48,07,2015
Clare,2.0,98.0,100,94833.68,08,2015
Clare,9.09,90.91,88,123499.23,09,2015
Clare,11.51,88.49,139,135155.78,10,2015
Clare,10.26,89.74,78,130105.41,11,2015
Clare,9.27,90.73,151,129334.51,12,2015
Clare,8.33,91.67,48,146230.56,01,2016
Clare,7.46,92.54,67,138361.26,02,2016
Clare,13.19,86.81,91,505793.09,03,2016
Clare,7.0,93.0,100,127921.25,04,2016
Clare,10.0,90.0,90,124183.84,05,2016
Clare,8.33,91.67,108,149622.36,06,2016
Clare,9.77,90.23,133,121598.75,07,2016
Clare,8.7,90.22,92,149117.58,08,2016
Clare,7.62,92.38,105,151183.36,09,2016
Clare,10.26,89.74,117,139628.51,10,2016
Clare,9.0,91.0,100,147853.22,11,2016
Clare,13.74,86.26,131,139700.34,12,2016
Clare,3.7,96.3,81,160052.38,01,2017
Clare,10.64,89.36,94,130842.89,02,2017
Clare,6.19,93.81,113,161736.66,03,2017
Clare,9.59,90.41,73,128260.84,04,2017
Clare,9.2,90.8,87,424421.93,05,2017
Clare,4.1,95.9,122,146409.32,06,2017
Clare,14.41,85.59,111,155922.63,07,2017
Clare,8.7,91.3,115,154912.14,08,2017
Clare,10.89,89.11,101,151721.04,09,2017
Clare,8.21,91.79,134,164995.25,10,2017
Clare,44.29,55.71,140,132277.14,11,2017
Clare,6.98,93.02,129,156091.01,12,2017
Clare,8.0,92.0,75,168083.26,01,2018
Clare,3.16,96.84,95,161540.0,02,2018
Clare,18.89,81.11,90,169032.59,03,2018
Clare,7.14,92.86,70,187449.05,04,2018
Clare,19.27,80.73,109,150186.45,05,2018
Clare,11.58,88.42,95,188883.3,06,2018
Clare,6.92,93.08,130,159428.09,07,2018
Clare,12.5,87.5,112,173566.34,08,2018
Clare,8.25,91.75,97,179146.79,09,2018
Clare,10.61,89.39,132,169259.49,10,2018
Clare,8.08,91.92,99,190078.97,11,2018
Clare,15.17,84.83,145,170050.24,12,2018
Clare,4.6,95.4,87,164530.25,01,2019
Clare,9.59,90.41,73,181402.28,02,2019
Clare,7.06,92.94,85,172017.52,03,2019
Clare,5.43,94.57,92,174412.83,04,2019
Clare,7.87,92.13,89,176236.16,05,2019
Clare,7.14,92.86,98,197267.66,06,2019
Clare,1.74,98.26,115,182205.76,07,2019
Clare,10.95,89.05,137,179295.97,08,2019
Clare,7.53,92.47,93,193216.22,09,2019
Clare,4.95,95.05,101,195351.85,10,2019
Clare,7.84,92.16,102,244266.26,11,2019
Clare,12.65,87.35,166,183744.25,12,2019
Clare,8.43,91.57,83,206278.66,01,2020
Clare,10.71,89.29,84,163395.1,02,2020
Clare,10.0,90.0,100,177215.16,03,2020
Clare,6.15,93.85,65,168028.39,04,2020
Clare,5.08,94.92,59,189658.75,05,2020
Clare,8.96,91.04,67,195363.65,06,2020
Clare,8.08,91.92,99,184161.65,07,2020
Clare,4.48,95.52,67,172928.95,08,2020
Clare,7.69,92.31,91,172240.25,09,2020
Clare,13.01,86.99,123,207471.99,10,2020
Clare,8.8,91.2,125,189853.22,11,2020
Clare,12.5,87.5,136,217030.3,12,2020
Cork,22.05,77.95,127,253357.57,01,2010
Cork,22.58,77.42,155,275572.03,02,2010
Cork,31.49,68.51,181,244870.02,03,2010
Cork,22.83,77.17,184,237618.42,04,2010
Cork,28.14,71.86,199,203976.22,05,2010
Cork,25.9,74.1,166,248683.31,06,2010
Cork,23.48,76.52,230,225028.4,07,2010
Cork,26.29,73.71,194,208496.04,08,2010
Cork,22.82,77.18,206,209232.46,09,2010
Cork,17.09,82.91,199,234881.29,10,2010
Cork,16.85,83.15,178,217117.39,11,2010
Cork,19.44,80.56,252,225912.6,12,2010
Cork,18.35,81.65,109,214558.97,01,2011
Cork,20.34,79.66,118,213383.11,02,2011
Cork,20.99,79.01,162,226179.22,03,2011
Cork,15.19,84.81,158,196663.77,04,2011
Cork,18.5,81.5,173,204097.18,05,2011
Cork,17.42,82.58,178,203900.96,06,2011
Cork,12.28,87.72,171,189482.47,07,2011
Cork,6.37,93.63,157,223663.74,08,2011
Cork,12.96,87.04,216,184654.37,09,2011
Cork,15.2,84.8,171,195824.15,10,2011
Cork,16.92,83.08,201,193355.84,11,2011
Cork,13.01,86.99,292,174280.4,12,2011
Cork,11.64,88.36,146,174935.09,01,2012
Cork,5.92,94.08,169,156523.88,02,2012
Cork,9.47,90.53,169,166778.81,03,2012
Cork,10.07,89.93,149,192508.91,04,2012
Cork,11.11,88.89,225,166303.48,05,2012
Cork,9.95,90.05,191,173939.91,06,2012
Cork,13.72,86.28,226,208102.84,07,2012
Cork,11.06,88.94,199,172773.68,08,2012
Cork,10.5,89.5,219,170401.28,09,2012
Cork,9.67,90.33,300,165049.78,10,2012
Cork,13.75,86.25,320,160451.93,11,2012
Cork,14.06,85.94,448,183218.27,12,2012
Cork,8.33,91.67,168,163007.35,01,2013
Cork,10.12,89.88,168,176068.86,02,2013
Cork,8.64,91.36,220,153260.48,03,2013
Cork,10.31,89.69,194,162042.94,04,2013
Cork,7.27,92.73,220,138809.01,05,2013
Cork,8.64,91.36,243,159622.63,06,2013
Cork,11.54,88.46,312,185979.11,07,2013
Cork,11.39,88.61,237,168293.48,08,2013
Cork,8.51,91.49,282,172740.95,09,2013
Cork,14.71,85.29,367,157531.91,10,2013
Cork,18.82,81.18,340,183163.54,11,2013
Cork,12.4,87.6,500,218422.17,12,2013
Cork,11.21,88.79,214,152824.85,01,2014
Cork,10.71,89.29,252,161304.65,02,2014
Cork,16.38,83.62,287,152522.72,03,2014
Cork,11.78,88.22,314,165165.57,04,2014
Cork,14.41,85.59,333,169078.63,05,2014
Cork,14.0,86.0,350,171160.12,06,2014
Cork,9.35,90.65,428,181788.93,07,2014
Cork,9.49,90.51,369,176572.63,08,2014
Cork,11.65,88.35,395,200421.52,09,2014
Cork,9.11,90.89,450,176004.71,10,2014
Cork,14.11,85.89,418,173868.7,11,2014
Cork,8.25,91.75,861,199233.94,12,2014
Cork,7.74,92.26,349,210788.86,01,2015
Cork,12.21,87.79,434,168808.59,02,2015
Cork,10.33,89.67,426,166960.1,03,2015
Cork,11.73,88.27,375,177101.93,04,2015
Cork,14.36,85.64,383,192397.7,05,2015
Cork,21.35,78.65,459,176202.23,06,2015
Cork,11.11,88.89,495,195639.16,07,2015
Cork,12.28,87.47,399,221311.54,08,2015
Cork,11.95,87.82,435,198349.49,09,2015
Cork,15.2,84.8,546,343801.15,10,2015
Cork,16.11,83.89,453,204520.66,11,2015
Cork,13.78,86.22,675,191302.43,12,2015
Cork,21.1,78.9,346,206464.3,01,2016
Cork,7.84,92.16,408,181530.89,02,2016
Cork,13.16,86.84,395,212937.26,03,2016
Cork,13.94,86.06,373,194456.92,04,2016
Cork,22.77,77.23,470,197808.6,05,2016
Cork,10.38,89.62,453,183506.55,06,2016
Cork,17.25,82.75,539,213963.18,07,2016
Cork,9.91,90.09,434,211595.21,08,2016
Cork,18.29,81.71,503,217261.48,09,2016
Cork,14.67,85.33,518,213532.5,10,2016
Cork,12.37,87.63,493,219236.81,11,2016
Cork,19.97,80.03,726,207881.82,12,2016
Cork,10.62,89.38,339,220135.95,01,2017
Cork,14.6,85.4,404,212787.19,02,2017
Cork,17.71,82.29,480,218367.16,03,2017
Cork,18.86,81.14,403,262020.99,04,2017
Cork,17.18,82.82,454,205323.09,05,2017
Cork,12.86,87.14,490,206454.52,06,2017
Cork,13.97,86.03,537,231268.34,07,2017
Cork,10.52,89.48,466,223686.39,08,2017
Cork,17.18,82.82,524,247203.26,09,2017
Cork,17.3,82.7,526,238354.24,10,2017
Cork,14.5,85.5,531,227701.61,11,2017
Cork,16.49,83.51,734,259210.74,12,2017
Cork,9.55,90.45,377,217648.03,01,2018
Cork,17.41,82.59,425,270932.05,02,2018
Cork,13.82,86.18,398,243572.5,03,2018
Cork,17.91,82.09,402,419758.98,04,2018
Cork,15.13,84.87,476,247245.06,05,2018
Cork,19.92,80.08,512,311963.27,06,2018
Cork,16.2,83.8,531,371382.36,07,2018
Cork,14.17,85.83,501,265842.54,08,2018
Cork,19.92,80.08,532,241632.22,09,2018
Cork,16.03,83.97,524,236858.63,10,2018
Cork,16.58,83.42,609,243671.58,11,2018
Cork,25.09,74.91,809,293753.06,12,2018
Cork,16.58,83.42,374,255660.98,01,2019
Cork,12.47,87.53,425,278826.18,02,2019
Cork,16.09,83.91,522,276154.63,03,2019
Cork,12.97,87.03,478,270968.97,04,2019
Cork,26.13,73.87,597,244309.97,05,2019
Cork,17.98,82.02,484,247177.36,06,2019
Cork,18.98,81.02,569,266051.83,07,2019
Cork,19.93,80.07,577,269007.9,08,2019
Cork,18.32,81.68,513,250548.9,09,2019
Cork,17.3,82.7,653,249842.86,10,2019
Cork,20.98,79.02,572,262130.29,11,2019
Cork,23.38,76.62,787,280457.03,12,2019
Cork,16.2,83.8,389,240564.79,01,2020
Cork,19.95,80.05,401,255561.4,02,2020
Cork,24.5,75.5,551,256490.56,03,2020
Cork,13.45,86.55,290,251242.99,04,2020
Cork,24.55,75.45,330,257064.47,05,2020
Cork,25.74,74.26,373,272570.64,06,2020
Cork,22.69,77.31,357,245663.08,07,2020
Cork,20.0,80.0,360,300831.32,08,2020
Cork,28.57,71.43,525,266549.83,09,2020
Cork,17.77,82.23,574,259095.35,10,2020
Cork,18.95,81.05,533,267628.68,11,2020
Cork,24.46,75.54,789,318411.47,12,2020
Donegal,34.38,65.62,32,180739.7,01,2010
Donegal,45.95,54.05,37,158720.97,02,2010
Donegal,35.59,64.41,59,159413.05,03,2010
Donegal,27.08,72.92,48,154736.9,04,2010
Donegal,30.43,69.57,46,139505.54,05,2010
Donegal,32.2,67.8,59,156830.59,06,2010
Donegal,16.67,83.33,66,146267.63,07,2010
Donegal,42.55,57.45,47,192150.77,08,2010
Donegal,26.0,74.0,50,133424.22,09,2010
Donegal,36.23,63.77,69,145191.88,10,2010
Donegal,10.91,89.09,55,136753.57,11,2010
Donegal,30.3,68.18,66,140788.65,12,2010
Donegal,25.0,75.0,28,136600.18,01,2011
Donegal,25.0,75.0,28,129994.49,02,2011
Donegal,14.63,85.37,41,151011.83,03,2011
Donegal,18.42,81.58,38,128203.65,04,2011
Donegal,27.5,72.5,40,133496.89,05,2011
Donegal,16.28,83.72,43,125606.65,06,2011
Donegal,32.08,67.92,53,127831.63,07,2011
Donegal,2.94,97.06,34,111050.91,08,2011
Donegal,21.28,78.72,47,123404.34,09,2011
Donegal,13.95,86.05,43,105569.14,10,2011
Donegal,14.93,85.07,67,147936.48,11,2011
Donegal,7.04,92.96,71,121015.58,12,2011
Donegal,15.79,84.21,38,110511.84,01,2012
Donegal,18.18,81.82,55,112545.05,02,2012
Donegal,11.32,88.68,53,104602.49,03,2012
Donegal,19.05,80.95,42,105345.27,04,2012
Donegal,14.81,85.19,54,99937.11,05,2012
Donegal,1.89,98.11,53,122902.72,06,2012
Donegal,14.29,85.71,63,99906.7,07,2012
Donegal,15.09,84.91,53,106419.16,08,2012
Donegal,13.46,86.54,52,97931.45,09,2012
Donegal,7.35,92.65,68,95165.96,10,2012
Donegal,15.85,84.15,82,115109.63,11,2012
Donegal,8.89,91.11,90,101534.87,12,2012
Donegal,10.87,89.13,46,70729.42,01,2013
Donegal,10.0,90.0,60,103352.68,02,2013
Donegal,8.33,91.67,48,95144.96,03,2013
Donegal,0.0,100.0,32,81980.6,04,2013
Donegal,8.45,91.55,71,88205.66,05,2013
